cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,package_content_movements,relative_change_with_saturation,scenario,final_label
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,11487,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#inferedTypeInElse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,26183,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#isRepresentationNameFalse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,115,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#isRepresentationNameTrue#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,27418,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#isRepresentationDescriptionNameFalse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,14139,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationDescriptionName#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,1472,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationName#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,25565,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#isRepresentationDescriptionNameTrue#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,3866,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationDescriptionName#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,7634,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationName#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,1108,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#let#invalidExpression#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,10261,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#missingEndfor#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,29768,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#let#duplicatedVariable#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17082,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameInTable#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,21292,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameInFooter#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17913,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameInHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,8251,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#extraSpaceInIf#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,22602,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#let#extraSpaceInLet-fail#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,19622,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#extraSpaceInEndFor#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,14525,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#let#extraSpaceInEndLet#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,27513,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#extraSpaceInElseIf#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,10664,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#extraSpaceInElse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,13232,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#extraSpaceInFor#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17867,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#extraSpaceInEndIf#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,9271,ObeoNetwork$M2Doc$docs#generate-with-maven#myModelToDocx#model.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,26355,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#otherBlockEnd#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,15079,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationDescriptionNameWithLayer#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,10533,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationNameWithLayer#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,7666,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#maskExistingVariableInnerLoop#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,11908,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.cdo.tests#resources#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,20810,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationNameShortName#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,3128,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationNameInvalidName#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,9894,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameWithSubLines#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,7266,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableWithHeaderInFooter#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,2250,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableWithHeaderInHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,26416,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableWithHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,8052,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableOnlyInHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,13688,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableOnly#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,28563,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableWithHeaderInTable#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,12228,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableOnlyInFooter#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,5632,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#inTableInFooterEmptyIterator#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17474,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#inTableInHeaderEmptyIterator#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17221,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#inTableInHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,21878,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#inTable#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,12160,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#inTableEmptyIterator#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,22484,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#inTableInFooter#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,6662,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallCommentPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,25631,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallElseifPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,20020,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallLinkPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,3688,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallEndForPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,27753,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallIfPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,5738,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallEndletPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,1192,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallForPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,18606,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallEndtemplatePrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,20768,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallTemplatePrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,22857,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallEndifPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,4500,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallLetPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,12209,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallUserdocPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,11196,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallElsePrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,21462,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#variableCallEndserdocPrefix#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,6578,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asImageByRepresentationNameNotExisting#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,11215,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameNotExisting#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,9982,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#template#recursiveEObject#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,4966,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withTableOnlyInTable#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17431,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#withImageInThen#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,5270,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#withImageInElseif#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,5391,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#withImageInElse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,11725,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#template#withRepetition#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,19025,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#template#recursiveEObjectWithTextStyle#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,28467,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#let#missingEndLet#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,19547,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#returningNothing-fail#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,26677,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#paginationServices#newTextWrappingtInRepetition#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,1189,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#paginationServices#newPageInRepetition#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,27966,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#paginationServices#newParagraphInRepetition#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,13995,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#repetition#withWordComment-fail#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,19376,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#conditional#withWordComment-fail#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,28684,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.html.tests#resources#m2DocHtmlServices#fromHTMLBodyStringWithBaseURI#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,21660,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.html.tests#resources#m2DocHtmlServices#fromHTMLString#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,22958,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.html.tests#resources#m2DocHtmlServices#fromHTMLStringWithBaseURI#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,28661,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.html.tests#resources#m2DocHtmlServices#fromHTMLBodyString#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,22613,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#allInstances#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,18521,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#eInverseNoCrossReferenceAdapter#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,5972,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#eInverse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,21938,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.tests#resources#query#eInverse#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,27155,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationDescriptionNameWithoutHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,17969,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameWithoutHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,10862,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationDescriptionNameWithHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
1,12190,ModelWriter$Source$tests#org.eclipse.mylyn.docs.intent.mapping.emf.tests#model#anydsl.ecore,11956,ObeoNetwork$M2Doc$tests#org.obeonetwork.m2doc.sirius.tests#resources#m2DocSiriusServices#asTableByRepresentationNameWithHeader#anydsl.ecore,0,116,116,0,114,114,0,0.0,inter,A
